,tweet,label,translated
916,고 그게 얼마나 티가 나는지 배구부원 전부가 쿠로오 심경에 변화가 있단 것만큼은 눈치챌 정도였음.. 하지만 사나이 쿠로오 테츠로.. 절대 양심에 찔리는 일은 하지 않겠다며 끝까지 발버둥치는데 사실 다 쓸모 없는 짓임.. 켄마가 항상 무미건조한 말투로 티 안나게 표현해서 그렇지 쌍방이였던거임,1,"And that was so evident that all the volleyball club members noticed a change in Kuroo's mood. But the man Tetsuro Kuroo said that he would never do anything that would prick his conscience, and he struggled until the end, but in fact, it was all useless. Kenma always expressed himself in a dry tone, so it was a two-way match."
917,"NYT는 마클이 비싼 드레스를 입은 것을 두고 ""드레스를 입은 사람의 피해자성과 '고통 속에서 회복하고 있음'을 나타내기에는 다소 모순이 있다""라고 짚었다.",1,"The NYT pointed out that Markle's wearing an expensive dress was ""somewhat contradictory in showing the victimhood of the person wearing the dress and 'recovering from pain.'"""
918,안녕하세요 라움입니다 ✨ 오늘 이렇게 일찍 인사드려요☺️ 내일을 마지막 휴일로 저는 현생살이에 조금 더 집중하려 합니다 ! 연락이 늦더라도 꼭 보도록 노력하겠습니다🥺 2월 마지막 날이라 일찍 인사드립니다 ◡̈ 새로운 트친분들 환영합니다! 제가 조금 늦더라도 많이 소통해용🤍 쫀밤입니다 💕 https://t.co/qXLkFY4uNo,1,"Hello, this is Raum ✨ Greetings you so early today ☺️ As tomorrow is my last holiday, I will try to focus a little more on living this life! Even if I'm late in contacting you, I'll make sure to check it out🥺 It's the last day of February, so I'm saying hello early ◡̈ New Twitter friends welcome! Even if I'm a little late, we communicate a lot 🤍 It's a good night 💕 https://t.co/qXLkFY4uNo"
919,열밤 자면 독립!,0,Independence after ten nights of sleep!
920,"중도 보수님들
새해 복 만땅하셔유,,~~
Happy new year,~~ https://t.co/8f5mp2QJbX",0,"moderate conservatives
Happy New Year,,~~
Happy new year,~~ https://t.co/8f5mp2QJbX"
921,잠이 안 왕,0,I can't sleep
922,영하야 너만 불안했어..,1,"Youngha, you were the only one who was anxious.."
923,"[현장중계] 조선일보 폐간, 화상 기자회견 및 1인시위 https://t.co/VtsRdiQ72z 출처 @YouTube",0,"[On-site broadcast] Chosun Ilbo closure, video press conference and one-person demonstration https://t.co/VtsRdiQ72z Source @YouTube"
924,"📊 현재 인스티즈 트렌드
#알고있지만 #레드엔젤 #하트성기 #더라이기 #210320 #재도러들 #넷플릭스 #펜트하우스
🔎 관련글 보기 👉 https://t.co/ZwjuyuLhOx https://t.co/2Ko9J0gpSK",0,"📊 Current Instiz Trends
#I know, but #Red Angel #Heart Penis #The Lagi #210320 #Returners #Netflix #Penthouse
🔎 See related posts 👉 https://t.co/ZwjuyuLhOx https://t.co/2Ko9J0gpSK"
925,헉 세라핀 나왔어 https://t.co/miNmARA8qB,0,Wow Seraphine is here https://t.co/miNmARA8qB
926,"옆집 개도 아니고 자신의 사냥개에게 물려 죽을지경이면 더 악에 바치겠지
게다가 온 식솔이 다 물리고 아랫것들도 물렸다면.",1,"If you're about to die from being bitten by your own hunting dog rather than the neighbor's dog, you'll sacrifice it to evil.
Moreover, if all the family members were bitten and the ones below them were also bitten."
927,굿모닝,0,good morning
928,아 스트레스.. 펑 해버릴 것 같다 여행도 못가고 코노도 못가고 페스티벌도 없고 와 진짜,1,"Ah, the stress.. I feel like I'm going to explode. I can't go on trips, I can't go to Kono, and there are no festivals. Wow, really."
929,"활동도 안해서..멘션 달면 ""이생키 뭐야"" 라고 생각하실듯..암튼... 예예.",0,"I'm not active, so if I leave a comment, you'll probably think, ""What is this saengki?"" Anyway... Yes, yes."
930,새해 첫 정주행으로 오랜만에 &lt;달이 내린 산기슭&gt;을 보았다. 오랜만에 보아도 월리에게서 느껴지는 저 애잔하고 안타까운 감정이란ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1,"On my first regular drive of the new year, I saw <the foot of the mountain under the moon> for the first time in a long time. That sad and sad feeling I get from Wally even after seeing him for a long timeㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ"
931,다들 머하구 사니 난 요즘 넘 바빠 정우 볼 시간 두 없더 넘 슬픈 ..,1,Everyone lives so well that I'm so busy these days that I don't have time to see Jungwoo. It's so sad..
932,넹ㅎㅎ 그대로 살자리버스하심 됩니다 https://t.co/Jpz5ccdStZ,0,Yes haha ​​you can just use the Saljari bus https://t.co/Jpz5ccdStZ
933,나는 짱구의 형제에요 이거말고,0,"I'm Shinchan's brother, not this one"
934,"첫 번째 조치를 결정합니다. 50조 원 규모의 특단의 ‘비상 금융 조치’입니다. 

‘민생·금융안정 패키지 프로그램’으로서 규모와 내용에서 전례 없는 포괄적인 조치입니다.

-대통령 문재인

https://t.co/96EuCD2MY9

#대한민국 #힘내세요 
https://t.co/1v7iWevoXZ",1,"Decide your first course of action. This is a special ‘emergency financial measure’ worth 50 trillion won. 

As a ‘people’s livelihood and financial stability package program,’ it is a comprehensive measure unprecedented in scale and content.

-President Moon Jae-in

https://t.co/96EuCD2MY9

#Republic of Korea #Cheer up 
https://t.co/1v7iWevoXZ"
935,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 유부녀세요?…
● 낑깡이랑 탱자 구분가능?…
● 찍 찍…
● 찍 찍 찍사각형…
#질문상자 #익명질문모집중

https://t.co/aPBhkp8Vck",0,"We are looking for anonymous questions from everyone!

Recently answered questions
● Are you married?…
● Is it possible to distinguish between a whiner and a tank?…
● Squeak…
● Squeak, squeak, square…
#Question box #Recruiting anonymous questions

https://t.co/aPBhkp8Vck"
936,불안하게 띄워주는 이유가 뭔데요...ㅜㅠ https://t.co/zPfWJOMJbd,1,What is the reason it makes me anxious...ㅜㅠ https://t.co/zPfWJOMJbd
937,"시발 나 존나 3번같음 죽고싶음
비건은 아니긴 한데... 응...
존나 ㅜㅜㅜㅜㅜ 미안 https://t.co/2OYm8tN6BM https://t.co/99shkf1v4f",1,"Fuck, I feel like number 3. I want to die.
It's not vegan, but... yeah...
I'm so fucking sorry https://t.co/2OYm8tN6BM https://t.co/99shkf1v4f"
938,(죽어감...),1,(dying...)
939,"#트친소 
저랑 저랑 짱친 하실 분 계신가용... 없으면 저 슬퍼요 ㅠㅠㅠㅠ",1,"#tchinso 
Is there anyone who wants to be friends with me... If not, I'm sad ㅠㅠㅠㅠ"
940,띠용 ...... https://t.co/bqlYYzkiZy,0,Tiyong...... https://t.co/bqlYYzkiZy
941,요즘 불면증이 너무 심해서 온몸이 너무 춥고 관절이 아파요..... 좀 더 심해지면 두드러기도 올라오겠네ㅠㅠㅠ,1,"These days, my insomnia is so bad that my whole body is so cold and my joints hurt... If it gets any worse, I'll probably even break out in hives."
942,"[와이파일] '연착륙' 산틸리, ＂한국의 '몰빵배구?' 내가 보기에는...＂ (출처 : YTN | 네이버 스포츠) https://t.co/zbwcOTdOCk 대한항공 점보스 화이팅",0,"[WiFi] Santilli, ‘Soft Landing’, “Korea’s ‘Molppang Volleyball?’ In my opinion..."" (Source: YTN | Naver Sports) https://t.co/zbwcOTdOCk Fighting Korean Air Jumbos"
943,"우울증 스스로 극복하기 프로젝트트--

외출할일없어도 나가서 2천걸음 이상 걷기
방은 계속 깔끔하게 유지하기
끼니거르거나 미루지말기
잠을 많이 일찍자기",1,"Project to overcome depression yourself--

Even if you don’t have to go out, go out and walk at least 2,000 steps.
Keep your room tidy
Do not skip or postpone meals
sleep a lot early"
944,왔는데 왜 짬털플로우,0,"I came, but why is it a casual flow?"
945,tlqkf 2021레이싱미쿠챤을 그리고잇는데 자료가없샤 https://t.co/cs1Br1h1c7,0,"tlqkf I'm drawing 2021 Racing Mikuchan, but there's no data https://t.co/cs1Br1h1c7"
946,로그뺨을안치면죽는병에걸림 https://t.co/ZvNljNHkLx,1,"If you don't hit Rogue's cheek, you'll catch a disease that will kill you https://t.co/ZvNljNHkLx"
947,"난 항상 외로워

외로움을 느끼면 가야할 곳🤔",1,"I'm always lonely

Where to go if you feel lonely🤔"
948,"꾸덕꾸덕 무야호~~
그만큼 신나신거겠지
얘 죽어버리렴~ https://t.co/GE4lsjSQ1Y",1,"Kkudeok kkuuk muyaho~~
You must be that excited.
Hey, die~ https://t.co/GE4lsjSQ1Y"
949,요즘 바쁘고 또 피곤해서 여기 들어와도 멘션은 겨우 하고 급한 디엠에만 답하네 😞,1,I'm so busy and tired these days that I barely mention anything when I come here and only reply to urgent DMs 😞
950,저런거에 감성 충만해지는거 보면 난 역시 죽을때까지 포켓몬 못놓을것이야,1,"Seeing things like that fill me with emotion, I won't be able to let go of Pokemon until I die."
951,저는 과거에 여자캐릭터를 알피하기 위해 여자목소리를 배운 적이 있습니다. 요즘은 잘 안내고 다녀서 예전처럼 잘 내는지는 모르겠지만...계속 과거에 있었던 제 일들이 자꾸 떠오르니까 왠지 모르게 과거의 제 자신을 찾아가서 죽도록 패고 싶네요,1,"In the past, I learned female voices to play female characters. I'm not sure if I'm paying as much as I used to because I'm doing a good job these days, but... things that happened to me in the past keep coming back to me, so for some reason I want to go see my past self and beat him to death."
952,퇴트 브더사 다 보고잘려했는데 너무 피곤해서 이쯤 자야겠따,1,"I was going to sleep after watching the whole show, but I was so tired that I thought I'd sleep right now."
953,"버스 차 엄청 막혀서 가다 멈추다하는데...
죽을 것같애...멀미개나....",1,"They say the bus is so crowded that it stops on the way...
I feel like I'm dying...I'm getting motion sick...."
954,오늘 하루종일 갓생사느라 넘 피곤해서 이만 퇴트해보겠습니다 ㅠㅠ .ᐟ.ᐟ 오늘 하루도 너무 수고하셨고 내일도 힘내봐요 ... ♡,1,"I'm so tired from living a new life all day today, so I'm going to quit now ㅠㅠ .ᐟ.ᐟ Thank you for your hard work today, and try your best tomorrow too... ♡"
955,한지랑 엘빈같은 탐구심이나 굉장한 미래안이 있는사람이 아니고..그냥 현실을 열심히 사는 사람인게 너무슬프다고.. 리바이는그냥 자기친구랑 동료를 지키고싶은 사람일뿐이잖아지메야..,1,"It's so sad that he's not someone like Hanji and Ervin who have an inquisitive mind or a great vision for the future. He's just a person who works hard in reality. Levi is just a person who wants to protect his friends and colleagues, Jimeya."
956,"퇴근 후에
화장도 예쁘게 하고
옷도 예쁘게 입고
내가 좋아하는 향수도 칙칙 뿌리고
데이트하러 다니던 시절이 그립다. 😭 
그땐 나에게만 집중했는데
지금은 딸에게로 쏠림
내가 아랫집 육아동지한테
나 예전에 날씬하고 인기도 많았는데....
라고 얘기했더니
나보고 곱게 늙으라고 했다.유유",1,"After work
Put on pretty makeup
Wear nice clothes too
I also spray my favorite perfume
I miss the days when we used to go on dates. 😭 
At that time, I only focused on myself.
Now I'm focusing on my daughter.
I told my childcare comrade downstairs
I used to be slim and popular...
I said that
He told me to grow old gracefully. Yuyu"
957,원래 4~5일이면 끝나는데... 끝날 기미가 안보임 죽을까,1,It's supposed to end in 4-5 days... but there's no sign of it ending. Will I die?
958,"혀 만드는 방법을 좀 다르게 해봤다.
피곤하고 재밌음. https://t.co/W4LVctYxaD",1,"I tried making the tongue a little differently.
Tiring and fun. https://t.co/W4LVctYxaD"
959,기쁘고 행복하면서도 슬프구만,1,"I'm happy, I'm happy, but I'm also sad"
960,미쳔네...이게들어간다고?!🤯 https://t.co/bAJdK0zc1W,0,Crazy...this goes in?!🤯 https://t.co/bAJdK0zc1W
961,사람을 너무 많이 만나면 역설적으로 외로워져...,1,"If you meet too many people, you paradoxically become lonely..."
962,"이 지리는 훈남 스킬 좀 보게..
앙보 열심히 쟌거 꼬시는 중 https://t.co/gEgom7pn91",0,"Look at this Jiri’s handsome skills..
Angbo is trying hard to seduce Jagger https://t.co/gEgom7pn91"
963,"오늘 무슨 종합선물세트 그런 건가요ㅠㅠ 버블이랑 쟈씨씨랑 인스타랑 ㅜㅜㅜ 더블유도 오늘 왔는데 ㅜ 현생에 죽어가던 시즈니도 심폐소생하는 서영호 진짜 최고다ㅠㅠㅠㅠ
#쟈니버블",1,"What kind of comprehensive gift set is that today? ㅠㅠ Bubble, JCC, Instagram ㅜㅜㅜ W also came today ㅜ Seo Young-ho, who even gave Czennie who was dying in this life CPR, is really the best ㅠㅠㅠㅠ
#Johnny Bubble"
964,"#도영버블 #디어도영
지금 느껴지는 그 긴장감은 아주 좋은 감정인 것 같아! 몇개월이라는 시간을 바쳐 우릴 위해, 그리고 팀을 위해 노력해온 모든 게 공개된다니 설렘과 또 어떤 감정들이 뒤섞여 긴장될수밖에 없지:) 그 긴장감이 곧 도영이의 진정성이라고 생각해👍",1,"#Doyoung Bubble #Dear Doyoung
I think the tension I'm feeling right now is a very good feeling! I can't help but feel nervous with a mix of excitement and other emotions as everything I've worked hard for over the past few months for us and the team is revealed :) I think that nervousness is Doyoung's sincerity👍"
965,아.. 이 아크릴 진짜 사고 싶다 어떻게 하면 이렇게 귀염뽀짝하지 진짜 센쥬로 미쳣나 존나 귀여워 눈썹진짜 아 존나 귀여워 렌고쿠도 어렸을 때 존나 예뻐죽게ㅣㅆ더 시발 존나 귀여워 https://t.co/K7EpbMgviv,1,"Ah.. I really want to buy this acrylic. How can you be so cute? Seriously, Senju is so damn cute. His eyebrows are really damn cute. Rengoku was so damn cute when he was little. Damn, he's so damn cute https://t.co/K7EpbMgviv"
966,아침에 눈왔었는데 지금은 안와요 슬퍼요😢,1,"It snowed in the morning, but now it’s not snowing. I’m sad😢"
967,불안하다고 했을 때 그러니까 이렇게 했어야지라는 반응. 왜이렇게 기분이 나쁘지.,1,"When I said I was anxious, the response was that I should have done it this way. Why do I feel so bad?"
